Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-03-01 00:00:00-05:00,21.71720982289931,21.928568604386747,21.536044536007058,21.90592384338379,43805400,0.0,0.0
2010-03-02 00:00:00-05:00,21.951211405051968,22.11727919903686,21.317132279257294,21.483200073242188,93123900,0.0,0.0
2010-03-03 00:00:00-05:00,21.520943735357047,21.596429619813268,21.400166896136486,21.483200073242188,48442100,0.0,0.0
2010-03-04 00:00:00-05:00,21.483204704646788,21.626627772055773,21.339783077011603,21.611530303955078,42890600,0.0,0.0
2010-03-05 00:00:00-05:00,21.63417476206798,21.64927222895159,21.453009478785695,21.581335067749023,56001800,0.0,0.0
2010-03-08 00:00:00-05:00,21.52849710894887,21.837988006144077,21.513399640848174,21.611530303955078,39414500,0.0,0.0
2010-03-09 00:00:00-05:00,21.558687632369747,21.97385930924261,21.551138899360392,21.739852905273438,50271600,0.0,0.0
2010-03-10 00:00:00-05:00,21.785148034671607,21.97386206424493,21.739855630936887,21.868181228637695,44891400,0.0,0.0
2010-03-11 00:00:00-05:00,21.807795792737647,22.034253523200846,21.777602292540276,22.026704788208008,35349700,0.0,0.0
2010-03-12 00:00:00-05:00,22.132382964897975,22.177673932556495,21.9210241559756,22.094640731811523,31700200,0.0,0.0
2010-03-15 00:00:00-04:00,22.02669705818716,22.170120093170425,21.898371487891286,22.109731674194336,37512000,0.0,0.0
2010-03-16 00:00:00-04:00,22.207858640260138,22.26069831814886,22.0417908754994,22.170116424560547,36723500,0.0,0.0
2010-03-17 00:00:00-04:00,22.26825385156656,22.547551228290015,22.192767957335327,22.366384506225586,50385700,0.0,0.0
2010-03-18 00:00:00-04:00,22.36638005111997,22.434317198418476,22.26824941600735,22.35128402709961,43845200,0.0,0.0
2010-03-19 00:00:00-04:00,22.464511011656825,22.57019037342411,22.155020218104063,22.336185455322266,81332100,0.0,0.0
2010-03-22 00:00:00-04:00,22.26825076479202,22.41922253232712,22.185216148670364,22.34373664855957,37718200,0.0,0.0
