Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-03-01 00:00:00-05:00,6.191758401290746,6.304609579248749,6.182730515986428,6.289262294769287,550093600,0.0,0.0
2010-03-02 00:00:00-05:00,6.317550068428545,6.34463452941129,6.25164517617949,6.2850494384765625,566546400,0.0,0.0
2010-03-03 00:00:00-05:00,6.287756866939419,6.315743751968442,6.257663381692075,6.299492835998535,372052800,0.0,0.0
2010-03-04 00:00:00-05:00,6.297989263284817,6.347342292449356,6.278427572700077,6.341022491455078,366041200,0.0,0.0
2010-03-05 00:00:00-05:00,6.468318737610514,6.611564341558994,6.458989507847811,6.588994026184082,899620400,0.0,0.0
2010-03-08 00:00:00-05:00,6.620891924997233,6.623299065916412,6.5679271907112815,6.592905044555664,429889600,0.0,0.0
2010-03-09 00:00:00-05:00,6.569733074092045,6.77105901880703,6.557093876211315,6.7114739418029785,920259200,0.0,0.0
2010-03-10 00:00:00-05:00,6.735850386912285,6.785504755189614,6.716891387854703,6.766244411468506,596218000,0.0,0.0
2010-03-11 00:00:00-05:00,6.73825725328158,6.786105155944824,6.720501625696545,6.786105155944824,405700400,0.0,0.0
2010-03-12 00:00:00-05:00,6.842381449847894,6.853215393984392,6.793630308405303,6.819210052490234,416323600,0.0,0.0
2010-03-15 00:00:00-04:00,6.782495694466113,6.7861062055239385,6.628115207793797,6.736151695251465,493502800,0.0,0.0
2010-03-16 00:00:00-04:00,6.7463839153337695,6.770458544717192,6.696127654389171,6.754508972167969,446908000,0.0,0.0
2010-03-17 00:00:00-04:00,6.768050148437816,6.814695088558323,6.718998067116694,6.744577407836914,450956800,0.0,0.0
2010-03-18 00:00:00-04:00,6.743973446678471,6.7710583002475655,6.699134574052002,6.760525703430176,342109600,0.0,0.0
2010-03-19 00:00:00-04:00,6.764738955477245,6.778280980574283,6.657605320601596,6.688301086425781,559445600,0.0,0.0
2010-03-22 00:00:00-04:00,6.634736584315758,6.801154390473503,6.625106411597116,6.7635369300842285,456419600,0.0,0.0
2010-03-23 00:00:00-04:00,6.7903170491408895,6.88481147568045,6.743972664218663,6.872171878814697,602431200,0.0,0.0
2010-03-24 00:00:00-04:00,6.850508324880401,6.927548109651042,6.846595664902845,6.9025702476501465,597780400,0.0,0.0
2010-03-25 00:00:00-04:00,6.949212820932059,6.950717936896663,6.808675329838744,6.820713043212891,542284400,0.0,0.0
2010-03-26 00:00:00-04:00,6.889930980239324,6.980211444536653,6.877893263565323,6.94861364364624,640875200,0.0,0.0
2010-03-29 00:00:00-04:00,7.011808557447748,7.037989380265627,6.97027924734253,6.99345064163208,540744400,0.0,0.0
2010-03-30 00:00:00-04:00,7.120144545466245,7.146627515679935,7.049424182660503,7.097574234008789,527310000,0.0,0.0
2010-03-31 00:00:00-04:00,7.086740905378297,7.120445699343426,7.055744195137805,7.071994304656982,430659600,0.0,0.0
2010-04-01 00:00:00-04:00,7.144520766028681,7.184243615579169,7.004284610428982,7.1011857986450195,603145200,0.0,0.0
2010-04-05 00:00:00-04:00,7.071392908668552,7.177622912255161,7.065072707615497,7.177021026611328,684507600,0.0,0.0
2010-04-06 00:00:00-04:00,7.16829406017137,7.2296847884448825,7.1321817252600725,7.208619594573975,447017200,0.0,0.0
2010-04-07 00:00:00-04:00,7.208920451008938,7.280242697282439,7.182136940578023,7.240519046783447,628502000,0.0,0.0
2010-04-08 00:00:00-04:00,7.235707374767766,7.268810298535083,7.163482667714339,7.220961570739746,572989200,0.0,0.0
2010-04-09 00:00:00-04:00,7.26549637970318,7.279339749074264,7.236305328691744,7.276329517364502,334182800,0.0,0.0
2010-04-12 00:00:00-04:00,7.288667226989202,7.314848847922777,7.276930859973614,7.291376113891602,333026400,0.0,0.0
2010-04-13 00:00:00-04:00,7.278437862599847,7.306725688603771,7.255866745708812,7.295590400695801,306210800,0.0,0.0
2010-04-14 00:00:00-04:00,7.381357576067398,7.397307145549841,7.344944696081609,7.393695831298828,404076400,0.0,0.0
2010-04-15 00:00:00-04:00,7.396404627830705,7.4942090559213455,7.388279571775949,7.490899085998535,376784800,0.0,0.0
2010-04-16 00:00:00-04:00,7.480366165316401,7.5577072859158285,7.359390332798962,7.445157051086426,750545600,0.0,0.0
2010-04-19 00:00:00-04:00,7.4340212385225275,7.45990151994404,7.275728514332821,7.435225009918213,566924400,0.0,0.0
2010-04-20 00:00:00-04:00,7.479463424784002,7.50082996818253,7.311541310081794,7.360593795776367,738326400,0.0,0.0
2010-04-21 00:00:00-04:00,7.788222712372807,7.831859024672627,7.695835264602962,7.8008623123168945,982391200,0.0,0.0
2010-04-22 00:00:00-04:00,7.7713711055477255,8.027467461786438,7.709979563470833,8.019041061401367,793424800,0.0,0.0
2010-04-23 00:00:00-04:00,8.064786138371623,8.190878441381356,8.03499398709076,8.150252342224121,796955600,0.0,0.0
2010-04-26 00:00:00-04:00,8.181847519754086,8.199301402640431,8.070801609611443,8.110224723815918,479068800,0.0,0.0
2010-04-27 00:00:00-04:00,8.043112071765586,8.060265405902586,7.839980948534791,7.885722637176514,709343600,0.0,0.0
2010-04-28 00:00:00-04:00,7.92214048670062,7.944709998402514,7.716300368440147,7.872486114501953,758402400,0.0,0.0
2010-04-29 00:00:00-04:00,7.915216308874787,8.125269572207047,7.8848222899416935,8.084342956542969,558840800,0.0,0.0
2010-04-30 00:00:00-04:00,8.104507762550371,8.14242576695075,7.854431026073403,7.8571391105651855,542463600,0.0,0.0
2010-05-03 00:00:00-04:00,7.939894847492478,8.061473352782082,7.911004332788278,8.015429496765137,454342000,0.0,0.0
2010-05-04 00:00:00-04:00,7.911307609438487,7.923344522029681,7.726532684050014,7.784612655639648,723819600,0.0,0.0
2010-05-05 00:00:00-04:00,7.614585219334945,7.768363445232679,7.48518216614986,7.703661918640137,883103200,0.0,0.0
2010-05-06 00:00:00-04:00,7.638656272577394,7.77166977513926,5.996147845499071,7.410547256469727,1285860800,0.0,0.0
2010-05-07 00:00:00-04:00,7.334110349269063,7.420177590085968,6.777378153362654,7.097874641418457,1676018400,0.0,0.0
2010-05-10 00:00:00-04:00,7.5309218386089904,7.663333467479242,7.479160476211436,7.6434712409973145,984306400,0.0,0.0
2010-05-11 00:00:00-04:00,7.578774644298637,7.821028526619994,7.53844989103038,7.719613552093506,848906800,0.0,0.0
2010-05-12 00:00:00-04:00,7.801462893253,7.9185276476788005,7.785213587254537,7.887230396270752,654379600,0.0,0.0
2010-05-13 00:00:00-04:00,7.921232783873199,7.974799785248007,7.715994667279586,7.7749786376953125,599712400,0.0,0.0
2010-05-14 00:00:00-04:00,7.678682226321156,7.718405881268533,7.508352581145744,7.638356685638428,759362800,0.0,0.0
2010-05-17 00:00:00-04:00,7.664839219682474,7.709377957965724,7.45448458692819,7.650393962860107,762834800,0.0,0.0
2010-05-18 00:00:00-04:00,7.733451848752679,7.780698666415008,7.53122229035343,7.594419479370117,782678400,0.0,0.0
2010-05-19 00:00:00-04:00,7.508352074858888,7.611272117906675,7.368417266961581,7.473443508148193,1025726800,0.0,0.0
2010-05-20 00:00:00-04:00,7.279039014102722,7.3383243578658455,7.108408826056654,7.155054569244385,1282915200,0.0,0.0
2010-05-21 00:00:00-04:00,7.006391512766359,7.35788556923886,6.962154114167775,7.292281627655029,1223891200,0.0,0.0
2010-05-24 00:00:00-04:00,7.441543286191415,7.550482170321971,7.410847923814277,7.425894260406494,754238800,0.0,0.0
2010-05-25 00:00:00-04:00,7.202901118109458,7.425894520034647,7.136996650790449,7.379550933837891,1048006400,0.0,0.0
2010-05-26 00:00:00-04:00,7.525808267481834,7.587500358174121,7.335315023067022,7.34614896774292,850654000,0.0,0.0
2010-05-27 00:00:00-04:00,7.541456405862435,7.640464612347687,7.496617118529871,7.624213695526123,666282400,0.0,0.0
2010-05-28 00:00:00-04:00,7.805980375371346,7.806280916497155,7.624214066785479,7.73044490814209,815614800,0.0,0.0
2010-06-01 00:00:00-04:00,7.815007050360801,8.003091935391712,7.793038621358571,7.849313735961914,876472800,0.0,0.0
2010-06-02 00:00:00-04:00,7.960963602681221,7.968788120577755,7.834269413907946,7.943209171295166,688548000,0.0,0.0
2010-06-03 00:00:00-04:00,7.980220932276076,7.991356221826189,7.836674779218719,7.918229103088379,650106800,0.0,0.0
2010-06-04 00:00:00-04:00,7.770467492201204,7.881512593538934,7.662733164073048,7.702757358551025,758304400,0.0,0.0
2010-06-07 00:00:00-04:00,7.772876979172007,7.798757267680899,7.539951971834182,7.551689147949219,886942000,0.0,0.0
2010-06-08 00:00:00-04:00,7.620904553721893,7.637757358183465,7.392494087988883,7.503238677978516,1000770400,0.0,0.0
2010-06-09 00:00:00-04:00,7.567636327743872,7.5805772714908075,7.297396089573973,7.318761825561523,854630000,0.0,0.0
2010-06-10 00:00:00-04:00,7.368115856984002,7.552889942124284,7.2886685531508695,7.5387468338012695,776356000,0.0,0.0
2010-06-11 00:00:00-04:00,7.470134641453549,7.639561873407313,7.44425435634357,7.629029273986816,545759200,0.0,0.0
2010-06-14 00:00:00-04:00,7.702755421347717,7.798753355739239,7.644072784552124,7.65219783782959,602960400,0.0,0.0
