Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-03-01 00:00:00-05:00,120.21952610245098,121.5867909239999,119.95836579287092,120.24256896972656,6522800,0.0,0.0
2010-03-02 00:00:00-05:00,120.73412208941684,122.70821289302795,120.52673636567081,121.9400863647461,11986400,0.0,0.0
2010-03-03 00:00:00-05:00,122.16283908425557,122.4777737768653,120.77253192990622,121.14891815185547,10006000,0.0,0.0
2010-03-04 00:00:00-05:00,121.55602103597673,125.85753420956627,121.44848379267101,125.67317962646484,15439500,0.0,0.0
2010-03-05 00:00:00-05:00,126.82537416314105,129.23729104274906,126.74087977446418,128.41539001464844,12226700,0.0,0.0
2010-03-08 00:00:00-05:00,128.95311168319458,131.1115457936521,128.63049988183948,130.45863342285156,9344500,0.0,0.0
2010-03-09 00:00:00-05:00,129.98238424384408,132.27139823100748,129.04526885379886,129.69818115234375,12958700,0.0,0.0
2010-03-10 00:00:00-05:00,130.78124215399606,132.3789470284491,129.71354655528498,132.0717010498047,13107200,0.0,0.0
2010-03-11 00:00:00-05:00,131.6568861752822,133.32373110543202,131.42645758648825,133.2776336669922,8910600,0.0,0.0
2010-03-12 00:00:00-05:00,134.42976961628682,135.45137892632505,133.65396633002155,134.39137268066406,10216900,0.0,0.0
2010-03-15 00:00:00-04:00,133.61564160349747,134.57580001070957,130.87343528725526,133.29302978515625,13958600,0.0,0.0
2010-03-16 00:00:00-04:00,133.90754166876113,135.51292381046997,133.31608077208992,135.3362579345703,11687700,0.0,0.0
2010-03-17 00:00:00-04:00,135.85084300294372,136.63433525558543,134.85996504984806,135.68185424804688,10138600,0.0,0.0
2010-03-18 00:00:00-04:00,135.34391879754588,136.53451749678808,134.92913554706124,136.3040771484375,6883500,0.0,0.0
2010-03-19 00:00:00-04:00,136.6497344970703,136.8878636181466,135.15188978436927,136.6497344970703,10896600,0.0,0.0
2010-03-22 00:00:00-04:00,135.35162584644576,135.92003216570654,134.598853158784,135.31321716308594,7320400,0.0,0.0
2010-03-23 00:00:00-04:00,135.38234937433555,135.812498509804,133.10868887455032,134.29161071777344,10804800,0.0,0.0
2010-03-24 00:00:00-04:00,133.3775028570305,135.15956220166308,133.3775028570305,133.96896362304688,8396100,0.0,0.0
2010-03-25 00:00:00-04:00,134.6065088643466,137.28726318239077,134.25316547318675,134.3453369140625,9534300,0.0,0.0
2010-03-26 00:00:00-04:00,134.714046522187,134.79085214958613,132.04864628918895,132.78604125976562,11811500,0.0,0.0
2010-03-29 00:00:00-04:00,133.55420544391225,133.98435458458547,131.84128592991522,133.69247436523438,11785600,0.0,0.0
2010-03-30 00:00:00-04:00,133.85372165122664,134.25315071892757,131.11919314607186,131.6415252685547,8184600,0.0,0.0
2010-03-31 00:00:00-04:00,130.58152143974715,131.85661440324006,130.46630713851417,131.06544494628906,8243200,0.0,0.0
2010-04-01 00:00:00-04:00,131.9026779829031,132.11775245622397,130.19743628680212,130.75048828125,6480600,0.0,0.0
2010-04-05 00:00:00-04:00,131.10391712349954,133.17018072951024,130.40493042715678,133.00888061523438,6135000,0.0,0.0
2010-04-06 00:00:00-04:00,132.58633047840968,133.56953157083606,132.23298709174946,132.80908203125,7743600,0.0,0.0
2010-04-07 00:00:00-04:00,132.80144172293552,136.64975276394784,132.73999017257375,135.4668426513672,13887200,0.0,0.0
2010-04-08 00:00:00-04:00,135.26715730132747,138.87735153459698,134.63728759168,137.8787841796875,10668800,0.0,0.0
2010-04-09 00:00:00-04:00,138.4778828270342,139.03093499782943,136.34249150339625,137.58685302734375,8462000,0.0,0.0
2010-04-12 00:00:00-04:00,137.77122423849312,138.5547168615263,136.60366821289062,136.60366821289062,6040800,0.0,0.0
2010-04-13 00:00:00-04:00,136.38855547151908,138.26278622679132,136.04290085008844,137.6866912841797,6466400,0.0,0.0
2010-04-14 00:00:00-04:00,141.26621876774018,142.8255154125343,140.62099499486388,142.04202270507812,12556400,0.0,0.0
2010-04-15 00:00:00-04:00,142.51823717816671,142.56433463020394,141.07416680614796,141.542724609375,7838700,0.0,0.0
2010-04-16 00:00:00-04:00,141.0434638258771,143.18654453464433,119.48214689006969,123.43799591064453,102043700,0.0,0.0
2010-04-19 00:00:00-04:00,119.52048674340624,125.76534714807539,119.05960616032006,125.45042419433594,54299200,0.0,0.0
2010-04-20 00:00:00-04:00,127.8470064627702,128.05440394810995,121.36401540987038,122.88490295410156,42196600,0.0,0.0
2010-04-21 00:00:00-04:00,124.18300944566413,125.31215633465555,120.5958601087826,122.07833862304688,30371000,0.0,0.0
2010-04-22 00:00:00-04:00,121.31019977866896,124.43647993126302,120.0504729197969,122.1705093383789,24823000,0.0,0.0
2010-04-23 00:00:00-04:00,123.04624054536752,123.45334683347667,120.59591404706339,120.90316009521484,14916000,0.0,0.0
2010-04-26 00:00:00-04:00,120.38079767468444,120.58819513155817,116.3865418320382,116.77828216552734,30940700,0.0,0.0
2010-04-27 00:00:00-04:00,115.41097935925646,119.97365156663795,115.3341620391324,117.55404663085938,34516800,0.0,0.0
2010-04-28 00:00:00-04:00,120.33468604365908,121.09512368731411,118.82147608031556,120.60352325439453,21226100,0.0,0.0
2010-04-29 00:00:00-04:00,122.55455517945244,123.70674464515582,121.625117186687,123.08456420898438,18464300,0.0,0.0
2010-04-30 00:00:00-04:00,116.6784842806816,117.13936515974912,110.07259924506899,111.53203582763672,73187900,0.0,0.0
2010-05-03 00:00:00-04:00,113.55986758837334,115.71830210259128,112.56130036651889,114.8349609375,28282700,0.0,0.0
2010-05-04 00:00:00-04:00,114.4738894415487,117.02407500479617,113.55214000111086,114.79650115966797,30313400,0.0,0.0
2010-05-05 00:00:00-04:00,113.75955336524022,116.15610459012606,113.06823239758968,113.82868194580078,18355200,0.0,0.0
2010-05-06 00:00:00-04:00,113.28329470716294,114.16664722836491,106.81567088265064,109.31977081298828,22984700,0.0,0.0
2010-05-07 00:00:00-04:00,111.67024123025321,112.56894788437937,108.68990647522627,109.83441925048828,21268500,0.0,0.0
2010-05-10 00:00:00-04:00,114.51997045365579,115.14215100738966,108.45945318773468,110.47962951660156,23098200,0.0,0.0
2010-05-11 00:00:00-04:00,109.38123030094577,111.76242760485486,108.72832968068089,109.05094146728516,15497900,0.0,0.0
2010-05-12 00:00:00-04:00,110.79458904924427,113.41389194317316,109.28905570116792,113.0682373046875,15457000,0.0,0.0
2010-05-13 00:00:00-04:00,113.95928293333972,114.02841152656195,110.93286172053922,111.10952758789062,11517900,0.0,0.0
2010-05-14 00:00:00-04:00,110.15707538655016,110.7254817595492,108.99719633112322,110.01880645751953,10977400,0.0,0.0
2010-05-17 00:00:00-04:00,110.2031671551194,110.84071388787551,106.40861839813206,109.56562042236328,16330100,0.0,0.0
2010-05-18 00:00:00-04:00,110.37208339807707,110.41816910639551,104.92607007911407,105.50984191894531,18025300,0.0,0.0
2010-05-19 00:00:00-04:00,105.96307592146734,107.63759822223219,104.54204855886921,107.61455535888672,18079900,0.0,0.0
2010-05-20 00:00:00-04:00,106.15508909087376,107.14597892472416,104.27318134806518,104.54203033447266,16279200,0.0,0.0
2010-05-21 00:00:00-04:00,105.29481358295708,110.1877771037429,104.65726699040503,108.01397705078125,25553400,0.0,0.0
2010-05-24 00:00:00-04:00,109.0739821855399,109.8037001447574,104.85696273934347,104.99523162841797,16556800,0.0,0.0
2010-05-25 00:00:00-04:00,103.48971637862755,109.98807400605558,103.08261012842493,109.504150390625,21490900,0.0,0.0
2010-05-26 00:00:00-04:00,110.83299110346316,111.99286986641923,107.29961548427815,107.76817321777344,17073900,0.0,0.0
2010-05-27 00:00:00-04:00,110.06291613183642,111.69542530532404,108.60752639579995,111.61841583251953,12910200,0.35,0.0
2010-05-28 00:00:00-04:00,111.21026945308492,112.27293886736241,110.19381276333587,111.0870590209961,10683700,0.0,0.0
2010-06-01 00:00:00-04:00,111.08704665353574,112.73494781178199,109.11572695955803,109.23893737792969,9455200,0.0,0.0
2010-06-02 00:00:00-04:00,109.34674230704923,111.65688475015591,108.68450100335897,111.5259780883789,7668400,0.0,0.0
2010-06-03 00:00:00-04:00,111.58761305135427,111.84942644472,109.7317953072124,110.91766357421875,7454900,0.0,0.0
2010-06-04 00:00:00-04:00,109.47767090222264,112.32684480287594,109.12345556997627,109.53927612304688,14900400,0.0,0.0
2010-06-07 00:00:00-04:00,109.56235195483559,110.3247031722229,106.15104733812574,106.79017639160156,12238600,0.0,0.0
2010-06-08 00:00:00-04:00,107.14446409800179,107.56028479307881,103.99497101399734,106.09719848632812,14587000,0.0,0.0
2010-06-09 00:00:00-04:00,106.72090180141767,107.36004276575555,104.89589261709996,105.34252166748047,8950600,0.0,0.0
2010-06-10 00:00:00-04:00,105.95859264210003,106.08949937127291,101.10728866393735,103.00930786132812,21931000,0.0,0.0
2010-06-11 00:00:00-04:00,102.67048630290985,104.76501749798146,102.41636908990503,104.44929504394531,9241800,0.0,0.0
2010-06-14 00:00:00-04:00,105.5812308584997,105.5812308584997,102.7243489855532,102.75515747070312,10951400,0.0,0.0
2010-06-15 00:00:00-04:00,103.67151782929345,105.80454133818951,102.647353055169,105.41951751708984,10649300,0.0,0.0
2010-06-16 00:00:00-04:00,104.77269213908072,106.4667947930649,104.50318248389907,105.54273986816406,7077700,0.0,0.0
2010-06-17 00:00:00-04:00,105.458009597237,106.55918370346961,104.12583062605422,105.74293518066406,8104300,0.0,0.0
2010-06-18 00:00:00-04:00,106.12797600229945,107.59106188195878,105.89695935024929,106.40518188476562,10154900,0.0,0.0
2010-06-21 00:00:00-04:00,107.53713472194795,107.9221584935983,105.73522629062259,106.06635284423828,8691000,0.0,0.0
2010-06-22 00:00:00-04:00,105.91234688432414,106.07406205818536,103.64070870385736,103.79471588134766,9002200,0.0,0.0
2010-06-23 00:00:00-04:00,103.1093566462287,105.01908292652682,102.20840247164914,104.01032257080078,8232200,0.0,0.0
2010-06-24 00:00:00-04:00,103.29414968788446,104.71103397307925,102.50100186791182,103.94098663330078,9967900,0.0,0.0
2010-06-25 00:00:00-04:00,105.48880502861967,108.49968164591131,104.28752112953073,107.54483032226562,14332300,0.0,0.0
2010-06-28 00:00:00-04:00,108.09928094606555,108.09928094606555,105.13459312050644,105.23470306396484,9908100,0.0,0.0
2010-06-29 00:00:00-04:00,103.9410538454755,104.6110034542904,102.5472691392015,103.00159454345703,10338100,0.0,0.0
2010-06-30 00:00:00-04:00,102.93995024702808,103.41738771525462,100.89163270590157,101.08414459228516,9139800,0.0,0.0
2010-07-01 00:00:00-04:00,101.40756782620738,102.99386396313596,99.72116174374659,100.98403930664062,11645300,0.0,0.0
2010-07-02 00:00:00-04:00,101.7310068091256,101.93892298771401,99.86749269917443,100.93785858154297,6566400,0.0,0.0
2010-07-06 00:00:00-04:00,102.98616011908146,103.48668630982688,100.93013463941516,101.84648132324219,7820100,0.0,0.0
2010-07-07 00:00:00-04:00,101.9851049299032,104.82658242341887,101.70019108095781,104.59556579589844,9300400,0.0,0.0
2010-07-08 00:00:00-04:00,105.43492432083924,105.627436236065,102.84756371020538,104.31066131591797,9895700,0.0,0.0
2010-07-09 00:00:00-04:00,104.23365587291099,106.65160515147161,103.64071586113155,106.31278228759766,6919900,0.0,0.0
2010-07-12 00:00:00-04:00,105.96625111537149,106.50528208745511,104.74957449267193,105.68903350830078,4728900,0.0,0.0
2010-07-13 00:00:00-04:00,106.65160779222023,108.73073425838714,106.35128965544051,107.99919128417969,8983900,0.0,0.0
2010-07-14 00:00:00-04:00,107.25994001917101,107.49095668144487,105.9970622487355,107.08283233642578,6068500,0.0,0.0
2010-07-15 00:00:00-04:00,107.82205682857224,112.61944957874941,106.127954637899,111.82630157470703,21621900,0.0,0.0
2010-07-16 00:00:00-04:00,116.63912404712211,117.04724838108285,112.46546699511188,112.55786895751953,29604600,0.0,0.0
2010-07-19 00:00:00-04:00,113.7129411273756,113.73604161810748,110.96387698032413,112.1805419921875,10875900,0.0,0.0
