Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-03-02 00:00:00-05:00,37.69040662877579,38.13920510649589,37.586838762336725,37.87165451049805,31924000,0.0,0.0
2015-03-03 00:00:00-05:00,37.59547594584511,37.82850614316382,37.18983042173141,37.35381317138672,31748600,0.0,0.0
2015-03-04 00:00:00-05:00,37.12078031710781,37.29339563154767,37.00858316123068,37.163936614990234,25748700,0.0,0.0
2015-03-05 00:00:00-05:00,37.172568561323146,37.31929274143207,36.956800225911536,37.20709228515625,23193500,0.0,0.0
2015-03-06 00:00:00-05:00,37.112158041572634,37.20709664706186,36.378546932115015,36.559791564941406,36248800,0.0,0.0
2015-03-09 00:00:00-04:00,36.41306066804227,37.224351662144485,36.41306066804227,36.982688903808594,32108000,0.0,0.0
2015-03-10 00:00:00-04:00,36.55115036678575,36.86185725970655,36.274967193603516,36.274967193603516,39159700,0.0,0.0
2015-03-11 00:00:00-04:00,36.516638785826395,36.56842108561574,36.110993211535586,36.2318229675293,32215300,0.0,0.0
2015-03-12 00:00:00-04:00,35.67081696954076,35.947000130408824,35.26517151160698,35.403263092041016,59992500,0.0,0.0
2015-03-13 00:00:00-04:00,35.12708764490715,35.79165455054496,35.0494109080829,35.7139778137207,58007700,0.0,0.0
2015-03-16 00:00:00-04:00,35.791654622882035,35.93837551920011,35.62766857127512,35.86933135986328,35273500,0.0,0.0
2015-03-17 00:00:00-04:00,35.70534608979858,36.10236236103938,35.51547217819345,35.99016189575195,31673400,0.0,0.0
2015-03-18 00:00:00-04:00,35.757141198052835,36.96544561199433,35.67083515092758,36.68062973022461,44194800,0.0,0.0
2015-03-19 00:00:00-04:00,36.473479949186256,36.7582957477244,36.43895951584284,36.49937438964844,33879100,0.0,0.0
2015-03-20 00:00:00-04:00,36.732407455837425,37.09489672685719,36.67199257733412,37.00859069824219,71904500,0.0,0.0
2015-03-23 00:00:00-04:00,37.00859105747859,37.22435942347449,36.922281735661834,36.991329193115234,26246100,0.0,0.0
2015-03-24 00:00:00-04:00,36.922277215172265,37.258875298137056,36.89638606797915,37.025848388671875,25513300,0.0,0.0
2015-03-25 00:00:00-04:00,37.043106310458064,37.051738887613794,35.76575815758333,35.78302001953125,43469900,0.0,0.0
2015-03-26 00:00:00-04:00,35.575881874672405,35.91247992917121,35.31695725518412,35.5672492980957,37495600,0.0,0.0
2015-03-27 00:00:00-04:00,35.489577902798004,35.757131846697916,35.23928911464548,35.3601188659668,34401400,0.0,0.0
2015-03-30 00:00:00-04:00,35.47231212935987,35.8520664972115,35.308329383837034,35.35148239135742,35049700,0.0,0.0
2015-03-31 00:00:00-04:00,35.19613533922786,35.4119037084823,34.988999548467454,35.092567443847656,34887200,0.0,0.0
2015-04-01 00:00:00-04:00,35.040773167752086,35.178864758164735,34.79048442362886,35.144344329833984,36865300,0.0,0.0
2015-04-02 00:00:00-04:00,35.092560074528244,35.16160751852467,34.62649970464239,34.773223876953125,37487500,0.0,0.0
2015-04-06 00:00:00-04:00,34.816376984496706,36.05920134877577,34.678285388465696,35.860694885253906,39223700,0.0,0.0
2015-04-07 00:00:00-04:00,35.91249611319279,36.171417557001114,35.653574669384454,35.843448638916016,28809400,0.0,0.0
2015-04-08 00:00:00-04:00,35.78301691548111,35.98152337211724,35.42052772310991,35.74849319458008,24753400,0.0,0.0
2015-04-09 00:00:00-04:00,35.601775052780866,35.921111264725845,35.601775052780866,35.8002815246582,25723900,0.0,0.0
2015-04-10 00:00:00-04:00,35.92975427590617,36.20593755979768,35.73987703359409,36.00743103027344,28022000,0.0,0.0
2015-04-13 00:00:00-04:00,35.73125029327602,36.30087876845047,35.72261771308409,36.041954040527344,30276700,0.0,0.0
2015-04-14 00:00:00-04:00,36.07645376693336,36.27496017849683,35.72259393895283,35.94699478149414,24244400,0.0,0.0
2015-04-15 00:00:00-04:00,36.04194352710287,36.64609556208472,35.97289936753097,36.473480224609375,27343600,0.0,0.0
2015-04-16 00:00:00-04:00,36.205928083676014,36.54252616704871,36.09372762509725,36.38717269897461,22509700,0.0,0.0
2015-04-17 00:00:00-04:00,35.964261250480895,36.024679407800555,35.52409533546063,35.92110824584961,42387600,0.0,0.0
2015-04-20 00:00:00-04:00,36.016050419777855,37.25887485574434,35.97289741084718,37.03447723388672,46057700,0.0,0.0
2015-04-21 00:00:00-04:00,37.112155769192924,37.241618094635584,36.70651022234536,36.801448822021484,26013800,0.0,0.0
2015-04-22 00:00:00-04:00,36.82732919206175,37.22434533745645,36.72376133743661,37.103515625,25064300,0.0,0.0
2015-04-23 00:00:00-04:00,37.01722536095077,37.63863939280454,36.93954860696905,37.405609130859375,46309500,0.0,0.0
2015-04-24 00:00:00-04:00,39.407931445687986,41.548353089848945,39.399302160298824,41.31532287597656,130933700,0.0,0.0
2015-04-27 00:00:00-04:00,40.7629605971538,41.53972805623396,40.75433131088139,41.45341873168945,59248200,0.0,0.0
2015-04-28 00:00:00-04:00,41.23764584002993,42.47184106067788,41.1686016803243,42.428688049316406,60730800,0.0,0.0
2015-04-29 00:00:00-04:00,42.04894302405057,42.55815653346664,41.85906579575042,42.34238815307617,47804600,0.0,0.0
2015-04-30 00:00:00-04:00,42.0316745043621,42.75665627939437,41.945365190451305,41.979888916015625,64725500,0.0,0.0
2015-05-01 00:00:00-04:00,41.92810626296561,42.187027617765615,41.77275279161288,41.99715042114258,38937300,0.0,0.0
2015-05-04 00:00:00-04:00,41.74685215069735,42.17838877538785,41.5828694185657,41.6346549987793,34039500,0.0,0.0
2015-05-05 00:00:00-04:00,41.27215251299746,41.56559747831745,40.831986711198645,41.082275390625,50369200,0.0,0.0
2015-05-06 00:00:00-04:00,41.05638881727881,41.229004102956175,39.71862611491395,39.943023681640625,52433000,0.0,0.0
2015-05-07 00:00:00-04:00,39.9344087032818,40.64212866493531,39.83947009753444,40.3055305480957,32971700,0.0,0.0
2015-05-08 00:00:00-04:00,41.039138510950636,41.410260327291404,41.013247363138284,41.211753845214844,35364900,0.0,0.0
